Seouljongnooffice,Seouljongno jahamun33load 53,Seouljongno chungun 56-1,prevention,3,200,360,30,16-Dec,02-2148-4301,37.586629,126.966821,2018-02-09
Seouljongnooffice,Seouljongno jongno65load 9-17,Seouljongno soongin 178-83,prevention,3,200,360,30,16-Dec,02-2148-4301,37.575628,127.019556,2018-02-09
Seouljongnooffice,Seouljongno changsin6load 52,Seouljongno changsin 595-73,prevention,3,200,360,30,16-Dec,02-2148-4301,37.576498,127.011512,2018-02-09
Seouljongnooffice,Seouljongno jongno36load 9,Seouljongno jongno5st 231-14,prevention,3,200,360,30,16-Dec,02-2148-4301,37.570464,127.003982,2018-02-09
Seouljongnooffice,Seouljongno filundae9stload 33-2,Seouljongno okin 47-451,prevention,3,200,360,30,16-Dec,02-2148-4301,37.582994,126.965788,2018-02-09
Seouljongnooffice,Seouljongno yulgog10load 12,Seouljongno walyong 21,prevention,3,200,360,30,16-Dec,02-2148-4301,37.576838,126.990928,2018-02-09
Seouljongnooffice,Seouljongno yulgog19load 29,Seouljongno ehwa 9-28,prevention,3,200,360,30,17-Sep,02-2148-4301,37.576586,127.006559,2018-02-09
Seouljongnooffice,Seouljongno yulgog19stload 7-6,Seouljongno chungshin 5-22,prevention,3,200,360,30,17-Sep,02-2148-4301,37.575675,127.005975,2018-02-09
Seouljongnooffice,Seouljongno chungshinload 53,Seouljongno chungshin 25-14,prevention,3,200,360,30,17-Sep,02-2148-4301,37.575179,127.0072488,2018-02-09
Seouljongnooffice,Seouljongno yulgog23load 18-1,Seouljongno chungshin 5-69,prevention,3,200,360,30,17-Sep,02-2148-4301,37.575392,127.006549,2018-02-09
Seouljongnooffice,Seouljongno yulgog29load 10,Seouljongno jongno6st 203-3,prevention,3,200,360,30,17-Sep,02-2148-4301,37.574112,127.007482,2018-02-09
Seouljongnooffice,Seouljongno nakmtsungkwakseoload 5,Seouljongno jongno6st 12-6,prevention,3,200,360,30,17-Sep,02-2148-4301,37.573102,127.007861,2018-02-09
Seouljongnooffice,Seouljongno yulgog27load 5,Seouljongno chungshin 25-56,prevention,3,200,360,30,17-Sep,02-2148-4301,37.574398,127.006831,2018-02-09
Seouljongnooffice,Seouljongno sungkyunkwan3load 5,Seouljongno myunglyun3st 133,prevention,4,200,360,30,17-Sep,02-2148-4301,37.583611,126.997801,2018-02-09
Seouljongnooffice,Seouljongno myunglyun7load 36,Seouljongno myunglyun3st 1-907,prevention,3,200,360,30,17-Sep,02-2148-4301,37.590283,126.994835,2018-02-09
Seouljongnooffice,Seouljongno myunglyun7load 40,Seouljongno myunglyun3st 1-907,prevention,1,200,360,30,17-Sep,02-2148-4301,37.5902577,126.995073,2018-02-09
Seouljongnooffice,Seouljongno myunglyun3load 49-4,Seouljongno myunglyun3st 1-871,prevention,3,200,360,30,17-Sep,02-2148-4301,37.589744,126.992554,2018-02-09
Seouljongnooffice,Seouljongno myunglyun7load 14,Seouljongno myunglyun3st 1-984,prevention,3,200,360,30,17-Sep,02-2148-4301,37.590458,126.993872,2018-02-09
Seouljongnooffice,Seouljongno pyeongchangload 329,Seouljongno pyeongchang 437-6,prevention,3,200,360,30,13-Dec,02-2148-4301,37.6134556,126.9781151,2018-02-09
Seouljongnooffice,Seouljongno pyeongchang7load 29,Seouljongno pyeongchang 445-2,prevention,3,200,360,30,13-Dec,02-2148-4301,37.6165528,126.9756917,2018-02-09
Seouljongnooffice,Seouljongno pyeongchangload 268,Seouljongno pyeongchang 476-2,prevention,3,200,360,30,13-Dec,02-2148-4301,37.6147147,126.974348,2018-02-09
Seouljongnooffice,Seouljongno pyeongchangload 180-5,Seouljongno pyeongchang 523-8,prevention,2,200,360,30,13-Dec,02-2148-4301,37.612555,126.968287,2018-02-09
